Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_3	GO:0071944~cell periphery	142	46.864686468646866	0.04352021691808746	RV1371, RV2220, RV3794, RV3798, RV2589, RV2989, RV2905, RV1817, RV3719, RV0714, RV0316, RV0830, RV0951, RV2191, RV1140, RV3044, RV3045, RV1782, RV1145, RV2874, RV3841, RV3448, RV2998, RV2999, RV1822, RV2637, RV1827, RV0700, RV0667, RV0146, RV0386, RV3691, RV1473, RV2287, RV3254, RV3136, RV3776, RV1477, RV1510, RV1479, RV1996, RV3810, RV1997, RV1877, RV0859, RV0332, RV2290, RV1082, RV3143, RV1483, RV3145, RV1121, RV3386, RV1003, RV1641, RV3269, RV1368, RV3789, RV2339, RV3826, RV2616, RV0847, RV0967, RV0167, RV2181, RV1094, RV1173, RV2780, RV3871, RV0081, RV1297, RV1453, RV2302, RV1731, RV3911, RV1339, RV0917, RV2428, RV0757, RV0512, RV0873, RV0079, RV0078, RV0194, RV3121, RV0072, RV3760, RV1983, RV3645, RV1469, RV2713, RV1866, RV1867, RV1626, RV1901, RV2715, RV0501, RV0104, RV3090, RV3490, RV1073, RV3330, RV2241, RV2000, RV1552, RV3850, RV3732, RV1795, RV3577, RV2248, RV1436, RV2807, RV2928, RV0896, RV0892, RV0252, RV1161, RV0490, RV3065, RV1440, RV3067, RV3224, RV2893, RV1442, RV1289, RV3863, RV2930, RV3109, RV2536, RV3628, RV0928, RV1609, RV0007, RV0127, RV0126, RV0246, RV0002, RV0122, RV0088, RV0362, RV1170, RV1050	179	1729	2350	1.0782219838379792	0.7696961327935501	0.6486566586349746	0.6486566586349746
GOTERM_BP_3	GO:0009410~response to xenobiotic stimulus	3	0.9900990099009901	0.04470155077428751	RV1221, RV2069, RV3911	142	5	1955	8.26056338028169	0.9992025649008671	1.0	0.9935483870967742
GOTERM_BP_5	GO:0034645~cellular macromolecule biosynthetic process	41	13.531353135313532	0.04561295930125586	RV3330, RV2601A, RV0081, RV1297, RV3631, RV3334, RV0064A, RV2069, RV2642, RV3855, RV2865, RV1315, RV0918, RV3911, RV2989, RV2506, RV3638, RV0714, RV0757, RV0678, RV0078, RV0232, RV0452, RV2191, RV0196, RV0491, RV1483, RV2132, RV1221, RV3124, RV3744, RV1626, RV0748, RV1904, RV0967, RV0700, RV0667, RV0127, RV0126, RV0002, RV0386	126	446	1771	1.2921026407573493	0.999999786512947	1.0	1.0
GOTERM_BP_FAT	GO:0034645~cellular macromolecule biosynthetic process	41	13.531353135313532	0.04577987206551798	RV3330, RV2601A, RV0081, RV1297, RV3631, RV3334, RV0064A, RV2069, RV2642, RV3855, RV2865, RV1315, RV0918, RV3911, RV2989, RV2506, RV3638, RV0714, RV0757, RV0678, RV0078, RV0232, RV0452, RV2191, RV0196, RV0491, RV1483, RV2132, RV1221, RV3124, RV3744, RV1626, RV0748, RV1904, RV0967, RV0700, RV0667, RV0127, RV0126, RV0002, RV0386	150	446	2125	1.3023168908819132	0.9999999999999808	1.0	0.9925705794947994
GOTERM_BP_ALL	GO:0034645~cellular macromolecule biosynthetic process	41	13.531353135313532	0.04586923157274712	RV3330, RV2601A, RV0081, RV1297, RV3631, RV3334, RV0064A, RV2069, RV2642, RV3855, RV2865, RV1315, RV0918, RV3911, RV2989, RV2506, RV3638, RV0714, RV0757, RV0678, RV0078, RV0232, RV0452, RV2191, RV0196, RV0491, RV1483, RV2132, RV1221, RV3124, RV3744, RV1626, RV0748, RV1904, RV0967, RV0700, RV0667, RV0127, RV0126, RV0002, RV0386	157	446	2228	1.3045614235525977	0.9999999999999993	1.0	0.9879032258064516
UP_KEYWORDS	Transcription regulation	22	7.2607260726072615	0.047155727862913444	RV0081, RV1297, RV1221, RV3124, RV2069, RV2642, RV3855, RV3744, RV2865, RV3911, RV2989, RV2506, RV1626, RV0967, RV0757, RV0678, RV0232, RV0452, RV0078, RV0386, RV0196, RV0491	302	186	3901	1.5278430534786014	0.9991346308000233	1.0	1.0
GOTERM_CC_4	GO:0005886~plasma membrane	127	41.914191419141915	0.048067929841588475	RV1371, RV2220, RV3794, RV3798, RV2589, RV2989, RV2905, RV3719, RV0714, RV0830, RV2191, RV1140, RV3044, RV3045, RV1782, RV1145, RV2874, RV3841, RV3448, RV2998, RV2999, RV1822, RV2637, RV1827, RV0700, RV0667, RV0146, RV0386, RV3691, RV1473, RV2287, RV3254, RV3776, RV1510, RV1479, RV1996, RV3810, RV1997, RV1877, RV0859, RV0332, RV2290, RV1082, RV1483, RV3145, RV1121, RV3386, RV1003, RV1641, RV3269, RV1368, RV3789, RV2339, RV3826, RV2616, RV0847, RV0967, RV0167, RV2181, RV1094, RV1173, RV2780, RV3871, RV0081, RV1297, RV1453, RV1731, RV3911, RV1339, RV0917, RV2428, RV0757, RV0873, RV0079, RV0078, RV0194, RV3121, RV0072, RV3760, RV1983, RV3645, RV1469, RV2713, RV1866, RV1626, RV1901, RV2715, RV0501, RV0104, RV3090, RV3490, RV1073, RV3330, RV2241, RV2000, RV1552, RV3850, RV3732, RV1795, RV3577, RV2248, RV1436, RV2807, RV2928, RV0896, RV0252, RV1161, RV0490, RV3065, RV1440, RV3067, RV3224, RV2893, RV3863, RV2930, RV3109, RV2536, RV3628, RV0928, RV1609, RV0007, RV0127, RV0126, RV0088, RV0362, RV1170, RV1050	176	1538	2329	1.0927082101903298	0.8302481574383522	0.8139819951005816	0.8139819951005816
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	19	6.270627062706271	0.05042513683757087	RV0081, RV3124, RV2642, RV3855, RV3744, RV2865, RV2989, RV2506, RV1626, RV0967, RV0757, RV0678, RV0667, RV0232, RV0452, RV0078, RV0386, RV0196, RV0491	157	172	2228	1.5676196119093468	0.9998486558525155	1.0	1.0
GOTERM_BP_ALL	GO:0010035~response to inorganic substance	8	2.6402640264026402	0.05128638248880957	RV0847, RV0967, RV1221, RV3224, RV2641, RV2069, RV2642, RV3911	157	49	2228	2.316911477966983	1.0	1.0	0.9879032258064516
GOTERM_CC_ALL	GO:0005886~plasma membrane	127	41.914191419141915	0.051408305501178336	RV1371, RV2220, RV3794, RV3798, RV2589, RV2989, RV2905, RV3719, RV0714, RV0830, RV2191, RV1140, RV3044, RV3045, RV1782, RV1145, RV2874, RV3841, RV3448, RV2998, RV2999, RV1822, RV2637, RV1827, RV0700, RV0667, RV0146, RV0386, RV3691, RV1473, RV2287, RV3254, RV3776, RV1510, RV1479, RV1996, RV3810, RV1997, RV1877, RV0859, RV0332, RV2290, RV1082, RV1483, RV3145, RV1121, RV3386, RV1003, RV1641, RV3269, RV1368, RV3789, RV2339, RV3826, RV2616, RV0847, RV0967, RV0167, RV2181, RV1094, RV1173, RV2780, RV3871, RV0081, RV1297, RV1453, RV1731, RV3911, RV1339, RV0917, RV2428, RV0757, RV0873, RV0079, RV0078, RV0194, RV3121, RV0072, RV3760, RV1983, RV3645, RV1469, RV2713, RV1866, RV1626, RV1901, RV2715, RV0501, RV0104, RV3090, RV3490, RV1073, RV3330, RV2241, RV2000, RV1552, RV3850, RV3732, RV1795, RV3577, RV2248, RV1436, RV2807, RV2928, RV0896, RV0252, RV1161, RV0490, RV3065, RV1440, RV3067, RV3224, RV2893, RV3863, RV2930, RV3109, RV2536, RV3628, RV0928, RV1609, RV0007, RV0127, RV0126, RV0088, RV0362, RV1170, RV1050	185	1538	2455	1.0957895476751134	0.9555696482736206	0.9867055643984668	0.9867055643984668
GOTERM_BP_FAT	GO:0010035~response to inorganic substance	8	2.6402640264026402	0.05151923065091504	RV0847, RV0967, RV1221, RV3224, RV2641, RV2069, RV2642, RV3911	150	49	2125	2.3129251700680276	0.9999999999999997	1.0	0.9925705794947994
GOTERM_BP_4	GO:0034645~cellular macromolecule biosynthetic process	41	13.531353135313532	0.05546882993187023	RV3330, RV2601A, RV0081, RV1297, RV3631, RV3334, RV0064A, RV2069, RV2642, RV3855, RV2865, RV1315, RV0918, RV3911, RV2989, RV2506, RV3638, RV0714, RV0757, RV0678, RV0078, RV0232, RV0452, RV2191, RV0196, RV0491, RV1483, RV2132, RV1221, RV3124, RV3744, RV1626, RV0748, RV1904, RV0967, RV0700, RV0667, RV0127, RV0126, RV0002, RV0386	130	446	1805	1.2763884097964815	0.9999998555567435	1.0	1.0
GOTERM_BP_3	GO:0010035~response to inorganic substance	8	2.6402640264026402	0.05827375645860383	RV0847, RV0967, RV1221, RV3224, RV2641, RV2069, RV2642, RV3911	142	49	1955	2.24777234837597	0.9999144442836102	1.0	0.9935483870967742
GOTERM_CC_ALL	GO:0005618~cell wall	62	20.462046204620464	0.06038185071429517	RV2780, RV2220, RV3871, RV1297, RV1453, RV3798, RV2302, RV2428, RV1817, RV0316, RV0512, RV0951, RV0830, RV0873, RV0079, RV2191, RV0194, RV3045, RV1782, RV3841, RV3448, RV2999, RV2713, RV1866, RV1867, RV1626, RV1827, RV0700, RV0667, RV0386, RV3490, RV1073, RV2241, RV2000, RV1473, RV3254, RV3136, RV1477, RV1479, RV1996, RV1997, RV1436, RV0859, RV0892, RV0252, RV1161, RV3143, RV3224, RV1442, RV1289, RV3269, RV3863, RV1368, RV2536, RV2339, RV0928, RV0007, RV0246, RV0002, RV0122, RV0088, RV1094	185	685	2455	1.201104754389426	0.9746409830611018	0.9867055643984668	0.9867055643984668
GOTERM_CC_DIRECT	GO:0005618~cell wall	62	20.462046204620464	0.06038185071429517	RV2780, RV2220, RV3871, RV1297, RV1453, RV3798, RV2302, RV2428, RV1817, RV0316, RV0512, RV0951, RV0830, RV0873, RV0079, RV2191, RV0194, RV3045, RV1782, RV3841, RV3448, RV2999, RV2713, RV1866, RV1867, RV1626, RV1827, RV0700, RV0667, RV0386, RV3490, RV1073, RV2241, RV2000, RV1473, RV3254, RV3136, RV1477, RV1479, RV1996, RV1997, RV1436, RV0859, RV0892, RV0252, RV1161, RV3143, RV3224, RV1442, RV1289, RV3269, RV3863, RV1368, RV2536, RV2339, RV0928, RV0007, RV0246, RV0002, RV0122, RV0088, RV1094	185	685	2455	1.201104754389426	0.7612836708996724	0.4911247273265956	0.4911247273265956
GOTERM_CC_4	GO:0005618~cell wall	62	20.462046204620464	0.06117862171972298	RV2780, RV2220, RV3871, RV1297, RV1453, RV3798, RV2302, RV2428, RV1817, RV0316, RV0512, RV0951, RV0830, RV0873, RV0079, RV2191, RV0194, RV3045, RV1782, RV3841, RV3448, RV2999, RV2713, RV1866, RV1867, RV1626, RV1827, RV0700, RV0667, RV0386, RV3490, RV1073, RV2241, RV2000, RV1473, RV3254, RV3136, RV1477, RV1479, RV1996, RV1997, RV1436, RV0859, RV0892, RV0252, RV1161, RV3143, RV3224, RV1442, RV1289, RV3269, RV3863, RV1368, RV2536, RV2339, RV0928, RV0007, RV0246, RV0002, RV0122, RV0088, RV1094	176	685	2329	1.1977272727272728	0.8969644866461154	0.8139819951005816	0.8139819951005816
GOTERM_BP_ALL	GO:0035556~intracellular signal transduction	7	2.31023102310231	0.06253533781464028	RV3143, RV0757, RV3124, RV3645, RV0386, RV1626, RV0491	157	41	2228	2.4228677955569364	1.0	1.0	0.9879032258064516
SMART	SM00448:REC	4	1.3201320132013201	0.06269328996797732	RV3143, RV0757, RV1626, RV0491	45	13	600	4.102564102564102	0.9340776781093303	1.0	1.0
GOTERM_BP_FAT	GO:0035556~intracellular signal transduction	7	2.31023102310231	0.0628026065717575	RV3143, RV0757, RV3124, RV3645, RV0386, RV1626, RV0491	150	41	2125	2.41869918699187	1.0	1.0	0.9925705794947994
GOTERM_BP_DIRECT	GO:0000160~phosphorelay signal transduction system	5	1.65016501650165	0.0628622449842372	RV3143, RV0757, RV3124, RV1626, RV0491	157	22	2228	3.22524609148813	0.999983908966679	1.0	1.0
GOTERM_CC_DIRECT	GO:0005622~intracellular	10	3.3003300330033	0.06405974704259942	RV3143, RV0490, RV0758, RV0757, RV3124, RV2642, RV3645, RV0386, RV1626, RV0491	185	68	2455	1.951510333863275	0.7818742718057837	0.4911247273265956	0.4911247273265956
GOTERM_BP_5	GO:0035556~intracellular signal transduction	7	2.31023102310231	0.06408697015623244	RV3143, RV0757, RV3124, RV3645, RV0386, RV1626, RV0491	126	41	1771	2.399728997289973	0.9999999996560642	1.0	1.0
GOTERM_CC_2	GO:0005886~plasma membrane	127	41.914191419141915	0.06656909221044392	RV1371, RV2220, RV3794, RV3798, RV2589, RV2989, RV2905, RV3719, RV0714, RV0830, RV2191, RV1140, RV3044, RV3045, RV1782, RV1145, RV2874, RV3841, RV3448, RV2998, RV2999, RV1822, RV2637, RV1827, RV0700, RV0667, RV0146, RV0386, RV3691, RV1473, RV2287, RV3254, RV3776, RV1510, RV1479, RV1996, RV3810, RV1997, RV1877, RV0859, RV0332, RV2290, RV1082, RV1483, RV3145, RV1121, RV3386, RV1003, RV1641, RV3269, RV1368, RV3789, RV2339, RV3826, RV2616, RV0847, RV0967, RV0167, RV2181, RV1094, RV1173, RV2780, RV3871, RV0081, RV1297, RV1453, RV1731, RV3911, RV1339, RV0917, RV2428, RV0757, RV0873, RV0079, RV0078, RV0194, RV3121, RV0072, RV3760, RV1983, RV3645, RV1469, RV2713, RV1866, RV1626, RV1901, RV2715, RV0501, RV0104, RV3090, RV3490, RV1073, RV3330, RV2241, RV2000, RV1552, RV3850, RV3732, RV1795, RV3577, RV2248, RV1436, RV2807, RV2928, RV0896, RV0252, RV1161, RV0490, RV3065, RV1440, RV3067, RV3224, RV2893, RV3863, RV2930, RV3109, RV2536, RV3628, RV0928, RV1609, RV0007, RV0127, RV0126, RV0088, RV0362, RV1170, RV1050	179	1538	2352	1.085004831058256	0.729877123383527	0.49084946073201924	0.49084946073201924
GOTERM_CC_ALL	GO:0030312~external encapsulating structure	62	20.462046204620464	0.06689529250159097	RV2780, RV2220, RV3871, RV1297, RV1453, RV3798, RV2302, RV2428, RV1817, RV0316, RV0512, RV0951, RV0830, RV0873, RV0079, RV2191, RV0194, RV3045, RV1782, RV3841, RV3448, RV2999, RV2713, RV1866, RV1867, RV1626, RV1827, RV0700, RV0667, RV0386, RV3490, RV1073, RV2241, RV2000, RV1473, RV3254, RV3136, RV1477, RV1479, RV1996, RV1997, RV1436, RV0859, RV0892, RV0252, RV1161, RV3143, RV3224, RV1442, RV1289, RV3269, RV3863, RV1368, RV2536, RV2339, RV0928, RV0007, RV0246, RV0002, RV0122, RV0088, RV1094	185	689	2455	1.1941317224336092	0.9831774260493589	0.9867055643984668	0.9867055643984668
GOTERM_BP_4	GO:0035556~intracellular signal transduction	7	2.31023102310231	0.06738134374049541	RV3143, RV0757, RV3124, RV3645, RV0386, RV1626, RV0491	130	41	1805	2.3705440900562853	0.9999999956515818	1.0	1.0
GOTERM_CC_4	GO:0030312~external encapsulating structure	62	20.462046204620464	0.06783183292504846	RV2780, RV2220, RV3871, RV1297, RV1453, RV3798, RV2302, RV2428, RV1817, RV0316, RV0512, RV0951, RV0830, RV0873, RV0079, RV2191, RV0194, RV3045, RV1782, RV3841, RV3448, RV2999, RV2713, RV1866, RV1867, RV1626, RV1827, RV0700, RV0667, RV0386, RV3490, RV1073, RV2241, RV2000, RV1473, RV3254, RV3136, RV1477, RV1479, RV1996, RV1997, RV1436, RV0859, RV0892, RV0252, RV1161, RV3143, RV3224, RV1442, RV1289, RV3269, RV3863, RV1368, RV2536, RV2339, RV0928, RV0007, RV0246, RV0002, RV0122, RV0088, RV1094	176	689	2329	1.1907738487927166	0.9202384385539185	0.8139819951005816	0.8139819951005816
INTERPRO	IPR001789:Signal transduction response regulator, receiver domain	4	1.3201320132013201	0.06825918153108113	RV3143, RV0757, RV1626, RV0491	253	13	3355	4.080267558528428	0.9999999999999811	1.0	1.0
GOTERM_CC_3	GO:0005886~plasma membrane	127	41.914191419141915	0.0686567967182721	RV1371, RV2220, RV3794, RV3798, RV2589, RV2989, RV2905, RV3719, RV0714, RV0830, RV2191, RV1140, RV3044, RV3045, RV1782, RV1145, RV2874, RV3841, RV3448, RV2998, RV2999, RV1822, RV2637, RV1827, RV0700, RV0667, RV0146, RV0386, RV3691, RV1473, RV2287, RV3254, RV3776, RV1510, RV1479, RV1996, RV3810, RV1997, RV1877, RV0859, RV0332, RV2290, RV1082, RV1483, RV3145, RV1121, RV3386, RV1003, RV1641, RV3269, RV1368, RV3789, RV2339, RV3826, RV2616, RV0847, RV0967, RV0167, RV2181, RV1094, RV1173, RV2780, RV3871, RV0081, RV1297, RV1453, RV1731, RV3911, RV1339, RV0917, RV2428, RV0757, RV0873, RV0079, RV0078, RV0194, RV3121, RV0072, RV3760, RV1983, RV3645, RV1469, RV2713, RV1866, RV1626, RV1901, RV2715, RV0501, RV0104, RV3090, RV3490, RV1073, RV3330, RV2241, RV2000, RV1552, RV3850, RV3732, RV1795, RV3577, RV2248, RV1436, RV2807, RV2928, RV0896, RV0252, RV1161, RV0490, RV3065, RV1440, RV3067, RV3224, RV2893, RV3863, RV2930, RV3109, RV2536, RV3628, RV0928, RV1609, RV0007, RV0127, RV0126, RV0088, RV0362, RV1170, RV1050	179	1538	2350	1.0840822079025942	0.9043639270297953	0.6486566586349746	0.6486566586349746
GOTERM_CC_3	GO:0005618~cell wall	62	20.462046204620464	0.07114836498429426	RV2780, RV2220, RV3871, RV1297, RV1453, RV3798, RV2302, RV2428, RV1817, RV0316, RV0512, RV0951, RV0830, RV0873, RV0079, RV2191, RV0194, RV3045, RV1782, RV3841, RV3448, RV2999, RV2713, RV1866, RV1867, RV1626, RV1827, RV0700, RV0667, RV0386, RV3490, RV1073, RV2241, RV2000, RV1473, RV3254, RV3136, RV1477, RV1479, RV1996, RV1997, RV1436, RV0859, RV0892, RV0252, RV1161, RV3143, RV3224, RV1442, RV1289, RV3269, RV3863, RV1368, RV2536, RV2339, RV0928, RV0007, RV0246, RV0002, RV0122, RV0088, RV1094	179	685	2350	1.1882722342290912	0.9124553628913892	0.6486566586349746	0.6486566586349746
GOTERM_BP_ALL	GO:0044413~avoidance of host defenses	8	2.6402640264026402	0.07296390853807236	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV0928, RV2506	157	53	2228	2.1420502343468337	1.0	1.0	0.9879032258064516
GOTERM_BP_ALL	GO:0051832~avoidance of defenses of other organism involved in symbiotic interaction	8	2.6402640264026402	0.07296390853807236	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV0928, RV2506	157	53	2228	2.1420502343468337	1.0	1.0	0.9879032258064516
GOTERM_BP_FAT	GO:0044413~avoidance of host defenses	8	2.6402640264026402	0.07329207993920862	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV0928, RV2506	150	53	2125	2.1383647798742142	1.0	1.0	0.9925705794947994
GOTERM_BP_FAT	GO:0051832~avoidance of defenses of other organism involved in symbiotic interaction	8	2.6402640264026402	0.07329207993920862	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV0928, RV2506	150	53	2125	2.1383647798742142	1.0	1.0	0.9925705794947994
GOTERM_BP_5	GO:0051832~avoidance of defenses of other organism involved in symbiotic interaction	8	2.6402640264026402	0.07487440798294584	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV0928, RV2506	126	53	1771	2.1215932914046123	0.9999999999924137	1.0	1.0
GOTERM_BP_5	GO:0044413~avoidance of host defenses	8	2.6402640264026402	0.07487440798294584	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV0928, RV2506	126	53	1771	2.1215932914046123	0.9999999999924137	1.0	1.0
GOTERM_BP_ALL	GO:0051805~evasion or tolerance of immune response of other organism involved in symbiotic interaction	7	2.31023102310231	0.0756619822761399	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV2506	157	43	2228	2.310176270182195	1.0	1.0	0.9879032258064516
GOTERM_BP_ALL	GO:0020012~evasion or tolerance of host immune response	7	2.31023102310231	0.0756619822761399	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV2506	157	43	2228	2.310176270182195	1.0	1.0	0.9879032258064516
GOTERM_BP_ALL	GO:0051807~evasion or tolerance of defense response of other organism involved in symbiotic interaction	7	2.31023102310231	0.0756619822761399	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV2506	157	43	2228	2.310176270182195	1.0	1.0	0.9879032258064516
GOTERM_BP_ALL	GO:0051834~evasion or tolerance of defenses of other organism involved in symbiotic interaction	7	2.31023102310231	0.0756619822761399	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV2506	157	43	2228	2.310176270182195	1.0	1.0	0.9879032258064516
GOTERM_BP_ALL	GO:0030682~evasion or tolerance of host defense response	7	2.31023102310231	0.0756619822761399	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV2506	157	43	2228	2.310176270182195	1.0	1.0	0.9879032258064516
GOTERM_BP_ALL	GO:0044415~evasion or tolerance of host defenses	7	2.31023102310231	0.0756619822761399	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV2506	157	43	2228	2.310176270182195	1.0	1.0	0.9879032258064516
GOTERM_MF_DIRECT	GO:0003824~catalytic activity	9	2.9702970297029703	0.07575101118479038	RV0501, RV0126, RV2930, RV0793, RV0584, RV1117, RV3826, RV3490, RV2715	162	68	2439	1.9926470588235292	0.999999750383131	1.0	1.0
GOTERM_BP_FAT	GO:0044415~evasion or tolerance of host defenses	7	2.31023102310231	0.07598260809706295	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV2506	150	43	2125	2.306201550387597	1.0	1.0	0.9925705794947994
GOTERM_BP_FAT	GO:0051834~evasion or tolerance of defenses of other organism involved in symbiotic interaction	7	2.31023102310231	0.07598260809706295	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV2506	150	43	2125	2.306201550387597	1.0	1.0	0.9925705794947994
GOTERM_BP_FAT	GO:0020012~evasion or tolerance of host immune response	7	2.31023102310231	0.07598260809706295	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV2506	150	43	2125	2.306201550387597	1.0	1.0	0.9925705794947994
GOTERM_BP_FAT	GO:0051805~evasion or tolerance of immune response of other organism involved in symbiotic interaction	7	2.31023102310231	0.07598260809706295	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV2506	150	43	2125	2.306201550387597	1.0	1.0	0.9925705794947994
GOTERM_BP_FAT	GO:0051807~evasion or tolerance of defense response of other organism involved in symbiotic interaction	7	2.31023102310231	0.07598260809706295	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV2506	150	43	2125	2.306201550387597	1.0	1.0	0.9925705794947994
GOTERM_BP_FAT	GO:0030682~evasion or tolerance of host defense response	7	2.31023102310231	0.07598260809706295	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV2506	150	43	2125	2.306201550387597	1.0	1.0	0.9925705794947994
UP_KEYWORDS	Two-component regulatory system	6	1.9801980198019802	0.07661856125397723	RV3143, RV0490, RV0758, RV0757, RV1626, RV0491	302	30	3901	2.5834437086092716	0.9999911763861187	1.0	1.0
GOTERM_CC_2	GO:0030312~external encapsulating structure	62	20.462046204620464	0.07750254643137146	RV2780, RV2220, RV3871, RV1297, RV1453, RV3798, RV2302, RV2428, RV1817, RV0316, RV0512, RV0951, RV0830, RV0873, RV0079, RV2191, RV0194, RV3045, RV1782, RV3841, RV3448, RV2999, RV2713, RV1866, RV1867, RV1626, RV1827, RV0700, RV0667, RV0386, RV3490, RV1073, RV2241, RV2000, RV1473, RV3254, RV3136, RV1477, RV1479, RV1996, RV1997, RV1436, RV0859, RV0892, RV0252, RV1161, RV3143, RV3224, RV1442, RV1289, RV3269, RV3863, RV1368, RV2536, RV2339, RV0928, RV0007, RV0246, RV0002, RV0122, RV0088, RV1094	179	689	2352	1.1823791260915748	0.7840573908926167	0.49084946073201924	0.49084946073201924
GOTERM_BP_5	GO:0051834~evasion or tolerance of defenses of other organism involved in symbiotic interaction	7	2.31023102310231	0.07752023757983366	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV2506	126	43	1771	2.288113695090439	0.9999999999970434	1.0	1.0
GOTERM_BP_5	GO:0051805~evasion or tolerance of immune response of other organism involved in symbiotic interaction	7	2.31023102310231	0.07752023757983366	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV2506	126	43	1771	2.288113695090439	0.9999999999970434	1.0	1.0
GOTERM_CC_3	GO:0030312~external encapsulating structure	62	20.462046204620464	0.07862504953151207	RV2780, RV2220, RV3871, RV1297, RV1453, RV3798, RV2302, RV2428, RV1817, RV0316, RV0512, RV0951, RV0830, RV0873, RV0079, RV2191, RV0194, RV3045, RV1782, RV3841, RV3448, RV2999, RV2713, RV1866, RV1867, RV1626, RV1827, RV0700, RV0667, RV0386, RV3490, RV1073, RV2241, RV2000, RV1473, RV3254, RV3136, RV1477, RV1479, RV1996, RV1997, RV1436, RV0859, RV0892, RV0252, RV1161, RV3143, RV3224, RV1442, RV1289, RV3269, RV3863, RV1368, RV2536, RV2339, RV0928, RV0007, RV0246, RV0002, RV0122, RV0088, RV1094	179	689	2350	1.1813737016646262	0.932949622330866	0.6486566586349746	0.6486566586349746
GOTERM_BP_4	GO:0051832~avoidance of defenses of other organism involved in symbiotic interaction	8	2.6402640264026402	0.07904164773114766	RV2220, RV3871, RV1440, RV2259, RV2339, RV2428, RV0928, RV2506	130	53	1805	2.0957910014513788	0.99999999986503	1.0	1.0
GOTERM_BP_ALL	GO:0046351~disaccharide biosynthetic process	3	0.9900990099009901	0.0810435216538561	RV0127, RV0126, RV3490	157	7	2228	6.08189262966333	1.0	1.0	0.9879032258064516
GOTERM_BP_ALL	GO:0005992~trehalose biosynthetic process	3	0.9900990099009901	0.0810435216538561	RV0127, RV0126, RV3490	157	7	2228	6.08189262966333	1.0	1.0	0.9879032258064516
GOTERM_BP_DIRECT	GO:0005992~trehalose biosynthetic process	3	0.9900990099009901	0.0810435216538561	RV0127, RV0126, RV3490	157	7	2228	6.08189262966333	0.999999424373954	1.0	1.0
GOTERM_BP_FAT	GO:0005992~trehalose biosynthetic process	3	0.9900990099009901	0.08123459568292422	RV0127, RV0126, RV3490	150	7	2125	6.071428571428571	1.0	1.0	0.9925705794947994
GOTERM_BP_FAT	GO:0046351~disaccharide biosynthetic process	3	0.9900990099009901	0.08123459568292422	RV0127, RV0126, RV3490	150	7	2125	6.071428571428571	1.0	1.0	0.9925705794947994
GOTERM_BP_ALL	GO:0000160~phosphorelay signal transduction system	5	1.65016501650165	0.08201369864856965	RV3143, RV0757, RV3124, RV1626, RV0491	157	24	2228	2.9564755838641186	1.0	1.0	0.9879032258064516
GOTERM_BP_5	GO:0005992~trehalose biosynthetic process	3	0.9900990099009901	0.08213046925427156	RV0127, RV0126, RV3490	126	7	1771	6.023809523809524	0.9999999999994312	1.0	1.0
GOTERM_BP_5	GO:0046351~disaccharide biosynthetic process	3	0.9900990099009901	0.08213046925427156	RV0127, RV0126, RV3490	126	7	1771	6.023809523809524	0.9999999999994312	1.0	1.0
INTERPRO	IPR011006:CheY-like superfamily	4	1.3201320132013201	0.08222614806722114	RV3143, RV0757, RV1626, RV0491	253	14	3355	3.7888198757763973	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0000160~phosphorelay signal transduction system	5	1.65016501650165	0.08230168035827032	RV3143, RV0757, RV3124, RV1626, RV0491	150	24	2125	2.951388888888889	1.0	1.0	0.9925705794947994
UP_SEQ_FEATURE	sequence variant	5	1.65016501650165	0.08317717827163443	RV3794, RV0667, RV3810, RV2702, RV0928	115	23	1548	2.9262759924385633	0.9999999814428988	1.0	1.0
GOTERM_BP_5	GO:0000160~phosphorelay signal transduction system	5	1.65016501650165	0.08366775399371303	RV3143, RV0757, RV3124, RV1626, RV0491	126	24	1771	2.9282407407407405	0.9999999999996724	1.0	1.0
